587690.9582491969,4141297.9709006064
587690.9761699201,4141298.0414844295
587690.9940790358,4141298.112025672
587691.0119792868,4141298.182538913
587691.047681377,4141298.323531208
587691.0655794436,4141298.3940587314
587691.0834829918,4141298.464612744
587691.1013669749,4141298.5350722475
587691.1367166905,4141298.67567554
587691.1544428389,4141298.7455031048
587691.1721693975,4141298.8152928962
587691.1898840258,4141298.8850654666
587691.2253197563,4141299.0251076957
587691.2430047615,4141299.094931712
587691.2606947306,4141299.164728639
587691.2783880687,4141299.2345169527
587691.3138296839,4141299.3745560474
587691.332006614,4141299.4465053836
587691.3497101474,4141299.5164745734
587691.385084657,4141299.6566773555
587691.4027126865,4141299.7265584692
587691.420332084,4141299.796397146
587691.4379591491,4141299.866275885
587691.4555743332,4141299.9361007996
587691.4909380409,4141300.076219372
587691.5085727557,4141300.1460446557
587691.5262206403,4141300.215877373
587691.5438687247,4141300.2856869623
587691.5792538887,4141300.425675199
587691.5968918392,4141300.4954630737
587691.6145248857,4141300.565225352
587691.632168687,4141300.6350433566
587691.6675267626,4141300.774959479
587691.6851775463,4141300.8447826174
587691.7028224535,4141300.914549278
587691.7204799153,4141300.984353606
587691.7558583554,4141301.12427091
587691.7734805663,4141301.194002208
587691.7911077279,4141301.263751172
587691.8087387085,4141301.333498195
587691.8440979309,4141301.4732868145
587691.8617356388,4141301.5429803263
587691.8793984997,4141301.612749994
587691.8973613109,4141301.684310053
587691.9327948855,4141301.8242055103
587691.9504534485,4141301.8939245986
587691.9681061681,4141301.9636723334
587691.9857437662,4141302.0334155113
587692.0210779811,4141302.173168987
587692.0386776896,4141302.2428575004
587692.0562749536,4141302.312555521
587692.0738704578,4141302.3822398977
587692.1091504364,4141302.521990793
587692.1267129843,4141302.591658498
587692.1442992409,4141302.661387639
587692.1795649466,4141302.80107637
587692.1971466471,4141302.870784468
587692.2146953442,4141302.940415304
587692.2324106982,4141303.0106529566
587692.2501249582,4141303.0808431706
587692.2855126082,4141303.2209852007
587692.3032432884,4141303.29118035
587692.3209766499,4141303.361331839
587692.3387053986,4141303.4314227225
587692.3741580619,4141303.5714616114
587692.3919184176,4141303.6415330213
587692.4097114608,4141303.7116377666
587692.4452561582,4141303.8514491078
587692.4630511986,4141303.9213992963
587692.4808400776,4141303.9913471113
587692.4986194697,4141304.0612806985
587692.5163895522,4141304.1312339827
587692.5518157603,4141304.271018073
587692.5695302353,4141304.340951593
587692.5872558872,4141304.41089166
587692.6060126174,4141304.4821652533
587692.641589341,4141304.6219933582
587692.6594376152,4141304.6919536926
587692.6772861152,4141304.7618946447
587692.6951358991,4141304.831813696
587692.7307072189,4141304.971524418
587692.7485370182,4141305.0414269525
587692.7663724772,4141305.1113420553
587692.7842057828,4141305.1812404525
587692.8197706216,4141305.320987946
587692.8376187317,4141305.390930591
587692.8554588603,4141305.4608248384
587692.8910330951,4141305.60057134
587692.9088724218,4141305.670502793
587692.926697843,4141305.7403710033
587692.9445237783,4141305.810253239
587692.9800633998,4141305.9499209146
587692.9978990101,4141306.0198284965
587693.0157126293,4141306.089692213
587693.0335132102,4141306.159484081
587693.051313429,4141306.229336086
587693.086844105,4141306.368950528
587693.1046719241,4141306.4387809676
587693.122728074,4141306.5090731317
587693.1405797385,4141306.5788191124
587693.1762009509,4141306.718355535
587693.19406845,4141306.7880916577
587693.2119374282,4141306.8578145183
587693.2298052688,4141306.9275470213
587693.2654422306,4141307.0670062657
587693.2833166075,4141307.1367563624
587693.3011741901,4141307.2064836384
587693.3190200389,4141307.2762058578
587693.3543746491,4141307.415834852
587693.3720974943,4141307.485198979
587693.389838503,4141307.554630638
587693.407548015,4141307.6239661463
587693.4429418186,4141307.762884457
587693.4606641985,4141307.832264633
587693.4783879665,4141307.9016099814
587693.4961218927,4141307.970955546
587693.5315797525,4141308.1098566502
587693.5493134082,4141308.179164856
587693.567041318,4141308.248492873
587693.6024512022,4141308.3873804742
587693.6201536923,4141308.4566867347
587693.6378556722,4141308.526012379
587693.6555437959,4141308.5953043504
587693.6732377189,4141308.6646429533
587693.7085689623,4141308.803517631
587693.7261649469,4141308.8728003697
587693.7442909492,4141308.942556676
587693.7619369349,4141309.011904158
587693.7972471738,4141309.150662676
587693.8148927903,4141309.219910639
587693.8325340431,4141309.289142853
587693.8501801401,4141309.3583803866
587693.8855576073,4141309.497105291
587693.9032331938,4141309.566300264
587693.9209044197,4141309.6355090044
587693.9385649988,4141309.7047191886
587693.97391659,4141309.843373619
587693.9915586961,4141309.9125121688
587694.0092047092,4141309.98168799
587694.0268387347,4141310.0508286855
587694.062144581,4141310.189398957
587694.0797729567,4141310.2585787554
587694.0973799913,4141310.3277578163
587694.1325689239,4141310.4663739135
587694.1501350044,4141310.5355938473
587694.1676913091,4141310.604758061
587694.1852444445,4141310.6739311125
587694.2028004352,4141310.7431060784
587694.2379418546,4141310.881746623
587694.2554787338,4141310.950936864
587694.2735096936,4141311.020689221
587694.2910947971,4141311.0899105505
587694.326268583,4141311.2285088534
587694.3438364434,4141311.29769496
587694.3613954588,4141311.3668657634
587694.3965485308,4141311.50547954
587694.4141193057,4141311.57471069
587694.4316514627,4141311.6438344056
587694.4492619314,4141311.7132335985
587694.4668720227,4141311.7826744327
587694.5020450024,4141311.921505497
587694.5196675907,4141311.990880593
587694.537303831,4141312.0602832404
587694.5549377534,4141312.12968312
587694.5901790676,4141312.2685012827
587694.6078267866,4141312.3378463225
587694.6254830756,4141312.4072141205
587694.6607177493,4141312.5459540016
587694.6783398291,4141312.615311867
587694.6977123563,4141312.6854786393
587694.7155409952,4141312.7548557045
587694.7333665469,4141312.824223931
587694.7688423092,4141312.9629753665
587694.7866667396,4141313.032313926
587694.8045095202,4141313.101681028
587694.8223378947,4141313.1709720613
587694.8577983935,4141313.309635776
587694.8756014832,4141313.3789822347
587694.8934086622,4141313.448306183
587694.9288989387,4141313.586984395
587694.9467023946,4141313.656202257
587694.9645227705,4141313.7255397514
587694.9823053192,4141313.7947567115
587695.0001247303,4141313.8640914485
587695.0355665381,4141314.002603488
